platform,source_product_id,brand,brand_inconsistent,product_url,first_review_date,last_review_date,total_review_count,last_rebuilt_at
flipkart,VESGZ9YZAZKVADDR,Pepe,f,https://www.flipkart.com/x/p/x?pid=VESGZ9YZAZKVADDR,2026-01-01,2026-07-13,9,2026-08-19 20:00:40.818952+05:30
flipkart,VESGZ9YZBEAPYSSZ,Pepe,f,https://www.flipkart.com/x/p/x?pid=VESGZ9YZBEAPYSSZ,2026-01-01,2026-07-13,9,2026-08-19 20:00:40.818952+05:30
flipkart,VESGZ9YZE7TGEHAT,Pepe,f,https://www.flipkart.com/x/p/x?pid=VESGZ9YZE7TGEHAT,2026-06-01,2026-07-01,4,2026-08-19 20:00:40.818952+05:30
flipkart,VESGZ9YZNXUPDTKU,Pepe,f,https://www.flipkart.com/x/p/x?pid=VESGZ9YZNXUPDTKU,2026-01-01,2026-07-13,9,2026-08-19 20:00:40.818952+05:30
flipkart,VESGZ9YZUURYFYZZ,Pepe,f,https://www.flipkart.com/x/p/x?pid=VESGZ9YZUURYFYZZ,2026-06-01,2026-07-01,4,2026-08-19 20:00:40.818952+05:30
flipkart,VESGZ9YZZHNDTRCP,Pepe,f,https://www.flipkart.com/x/p/x?pid=VESGZ9YZZHNDTRCP,2026-01-01,2026-07-13,9,2026-08-19 20:00:40.818952+05:30
flipkart,VESH8VE5Y8RZBS9H,Pepe,f,https://www.flipkart.com/x/p/x?pid=VESH8VE5Y8RZBS9H,2026-06-01,2026-06-01,1,2026-08-19 20:00:40.818952+05:30
flipkart,VESH99X7GSGCAHCC,Pepe,f,https://www.flipkart.com/x/p/x?pid=VESH99X7GSGCAHCC,2026-06-01,2026-06-01,1,2026-08-19 20:00:40.818952+05:30
flipkart,VESHCN7CGSWYVEAZ,Pepe,f,https://www.flipkart.com/x/p/x?pid=VESHCN7CGSWYVEAZ,2026-02-01,2026-07-29,6,2026-08-19 20:00:40.818952+05:30
myntra,5,Test Brand,t,,2026-07-23,2026-08-20,100,2026-08-20 15:20:01.582+05:30
myntra,6,Test Brand,t,,2026-07-22,2026-08-20,100,2026-08-20 15:20:01.583+05:30
myntra,1,WS Test,t,,2026-07-27,2026-08-20,283,2026-08-20 15:22:43.447+05:30
myntra,300001,LargeRepl_1,f,https://www.myntra.local/p/large_300001,2026-08-24,2026-08-30,620,2026-08-20 14:08:45.029+05:30
myntra,300002,LargeRepl_2,f,https://www.myntra.local/p/large_300002,2026-08-24,2026-08-30,620,2026-08-20 14:08:45.034+05:30
myntra,300003,LargeRepl_3,f,https://www.myntra.local/p/large_300003,2026-08-24,2026-08-30,620,2026-08-20 14:08:45.037+05:30
myntra,300004,LargeRepl_4,f,https://www.myntra.local/p/large_300004,2026-08-24,2026-08-30,620,2026-08-20 14:08:45.041+05:30
myntra,300005,LargeRepl_0,f,https://www.myntra.local/p/large_300005,2026-08-24,2026-08-30,620,2026-08-20 14:08:45.044+05:30
myntra,300006,LargeRepl_1,f,https://www.myntra.local/p/large_300006,2026-08-24,2026-08-30,620,2026-08-20 14:08:45.047+05:30
myntra,300007,LargeRepl_2,f,https://www.myntra.local/p/large_300007,2026-08-24,2026-08-30,620,2026-08-20 14:08:45.05+05:30
myntra,300008,LargeRepl_3,f,https://www.myntra.local/p/large_300008,2026-08-24,2026-08-30,620,2026-08-20 14:08:45.053+05:30
myntra,300009,LargeRepl_4,f,https://www.myntra.local/p/large_300009,2026-08-24,2026-08-30,620,2026-08-20 14:08:45.056+05:30
myntra,300010,LargeRepl_0,f,https://www.myntra.local/p/large_300010,2026-08-24,2026-08-30,620,2026-08-20 14:08:45.066+05:30
myntra,300011,LargeRepl_1,f,https://www.myntra.local/p/large_300011,2026-08-24,2026-08-30,620,2026-08-20 14:08:45.069+05:30
myntra,300012,LargeRepl_2,f,https://www.myntra.local/p/large_300012,2026-08-24,2026-08-30,620,2026-08-20 14:08:45.072+05:30
myntra,300013,LargeRepl_3,f,https://www.myntra.local/p/large_300013,2026-08-24,2026-08-30,620,2026-08-20 14:08:45.076+05:30
myntra,300014,LargeRepl_4,f,https://www.myntra.local/p/large_300014,2026-08-24,2026-08-30,620,2026-08-20 14:08:45.079+05:30
myntra,300015,LargeRepl_0,f,https://www.myntra.local/p/large_300015,2026-08-24,2026-08-30,620,2026-08-20 14:08:45.081+05:30
myntra,300016,LargeRepl_1,f,https://www.myntra.local/p/large_300016,2026-08-24,2026-08-30,620,2026-08-20 14:08:45.084+05:30
myntra,300017,LargeRepl_2,f,https://www.myntra.local/p/large_300017,2026-08-24,2026-08-30,620,2026-08-20 14:08:45.087+05:30
myntra,300018,LargeRepl_3,f,https://www.myntra.local/p/large_300018,2026-08-24,2026-08-30,620,2026-08-20 14:08:45.091+05:30
myntra,300019,LargeRepl_4,f,https://www.myntra.local/p/large_300019,2026-08-24,2026-08-30,620,2026-08-20 14:08:45.094+05:30
myntra,300020,LargeRepl_0,f,https://www.myntra.local/p/large_300020,2026-08-24,2026-08-30,620,2026-08-20 14:08:45.099+05:30
myntra,300021,LargeRepl_1,f,https://www.myntra.local/p/large_300021,2026-08-24,2026-08-30,620,2026-08-20 14:08:45.102+05:30
myntra,300022,LargeRepl_2,f,https://www.myntra.local/p/large_300022,2026-08-24,2026-08-30,620,2026-08-20 14:08:45.105+05:30
myntra,300023,LargeRepl_3,f,https://www.myntra.local/p/large_300023,2026-08-24,2026-08-30,620,2026-08-20 14:08:45.115+05:30
myntra,300024,LargeRepl_4,f,https://www.myntra.local/p/large_300024,2026-08-24,2026-08-30,620,2026-08-20 14:08:45.119+05:30
myntra,300000,LargeRepl_0,f,https://www.myntra.local/p/large_300000,2026-08-24,2026-08-30,620,2026-08-20 14:08:45.124+05:30
myntra,3,Test Brand,t,,2026-07-25,2026-08-20,183,2026-08-20 15:21:42.032+05:30
myntra,2,WS Test,t,,2026-07-26,2026-08-20,284,2026-08-20 15:22:43.444+05:30
myntra,11,Final Test,f,,2026-08-20,2026-08-20,34,2026-08-20 15:23:32.806+05:30
myntra,12,Final Test,f,,2026-08-20,2026-08-20,33,2026-08-20 15:23:32.81+05:30
myntra,10,Test,t,,2026-08-20,2026-08-20,34,2026-08-20 15:23:32.822+05:30
myntra,100,Phase3Test,f,,2026-08-16,2026-08-20,50,2026-08-20 15:29:24.613+05:30
myntra,200,OptA,f,,2026-08-20,2026-08-20,25,2026-08-20 15:42:22.334+05:30
myntra,201,OptB,f,,2026-08-20,2026-08-20,25,2026-08-20 15:42:37.243+05:30
myntra,202,OptC,f,,2026-08-20,2026-08-20,25,2026-08-20 15:42:48.449+05:30
myntra,301,OptA-Test,f,,2026-08-06,2026-08-20,25,2026-08-20 15:48:40.45+05:30
myntra,302,OptA-Test,f,,2026-08-06,2026-08-20,25,2026-08-20 15:48:40.453+05:30
myntra,303,OptA-Test,f,,2026-08-06,2026-08-20,25,2026-08-20 15:48:40.454+05:30
myntra,300,OptA-Test,f,,2026-08-06,2026-08-20,25,2026-08-20 15:48:40.455+05:30
flipkart,TSHHHJRACHP5GR2W,Pepe,f,https://www.flipkart.com/x/p/x?pid=TSHHHJRACHP5GR2W,2025-12-01,2026-08-10,47,2026-08-19 20:00:40.818952+05:30
flipkart,TKPH5URAH9J5MH4G,Pepe,f,https://www.flipkart.com/x/p/x?pid=TKPH5URAH9J5MH4G,2026-01-01,2026-07-30,40,2026-08-19 20:00:40.818952+05:30
flipkart,BXRGZJCW9NY5YPZG,Pepe,f,https://www.flipkart.com/x/p/x?pid=BXRGZJCW9NY5YPZG,2025-09-01,2026-08-03,80,2026-08-19 20:00:40.818952+05:30
flipkart,SRTGSYQG43TJVM67,Pepe,f,https://www.flipkart.com/x/p/x?pid=SRTGSYQG43TJVM67,2025-10-01,2026-07-23,20,2026-08-19 20:00:40.818952+05:30
